number,name,type1,type2,total,hp,attack,defense,sp_attack,sp_defense,speed,generation,legendary
655,Delphox,Fire,Psychic,534,75,0.34594594594594597,0.27346938775510204,114,100,0.5076923076923077,6,False
656,Froakie,Water,,314,41,0.2756756756756757,0.14285714285714285,62,44,0.3384615384615385,6,False
657,Frogadier,Water,,405,54,0.31351351351351353,0.19183673469387755,83,56,0.4717948717948718,6,False
658,Greninja,Water,Dark,530,72,0.4864864864864865,0.2530612244897959,103,71,0.6,6,False
658,Ash-Greninja,Water,Dark,640,72,0.7567567567567568,0.2530612244897959,153,71,0.6512820512820513,6,False
659,Bunnelby,Normal,,237,38,0.16756756756756758,0.1346938775510204,32,36,0.26666666666666666,6,False
660,Diggersby,Normal,Ground,423,85,0.2756756756756757,0.2938775510204082,50,77,0.37435897435897436,6,False
661,Fletchling,Normal,Flying,278,45,0.24324324324324326,0.15510204081632653,40,38,0.2923076923076923,6,False
662,Fletchinder,Fire,Flying,382,62,0.3675675675675676,0.20408163265306123,56,52,0.40512820512820513,6,False
663,Talonflame,Fire,Flying,499,78,0.41081081081081083,0.2693877551020408,74,69,0.6205128205128205,6,False
664,Scatterbug,Bug,,200,38,0.16216216216216217,0.14285714285714285,27,25,0.15384615384615385,6,False
665,Spewpa,Bug,,213,45,0.0918918918918919,0.22448979591836735,27,30,0.12307692307692308,6,False
666,Vivillon,Bug,Flying,411,80,0.25405405405405407,0.1836734693877551,90,50,0.4307692307692308,6,False
667,Litleo,Fire,Normal,369,62,0.24324324324324326,0.2163265306122449,73,54,0.3435897435897436,6,False
668,Pyroar,Fire,Normal,507,86,0.34054054054054056,0.27346938775510204,109,66,0.517948717948718,6,False
669,Flabébé,Fairy,,303,44,0.1783783783783784,0.13877551020408163,61,79,0.18974358974358974,6,False
670,Floette,Fairy,,371,54,0.21621621621621623,0.17142857142857143,75,98,0.24102564102564103,6,False
671,Florges,Fairy,,552,78,0.32432432432432434,0.2571428571428571,112,154,0.358974358974359,6,False
672,Skiddo,Grass,,350,66,0.32432432432432434,0.17551020408163265,62,57,0.24102564102564103,6,False
673,Gogoat,Grass,,531,123,0.5135135135135135,0.23265306122448978,97,81,0.3230769230769231,6,False
674,Pancham,Fighting,,348,67,0.41621621621621624,0.23265306122448978,46,48,0.19487179487179487,6,False
675,Pangoro,Fighting,Dark,495,95,0.6432432432432432,0.2979591836734694,69,71,0.2717948717948718,6,False
676,Furfrou,Normal,,472,75,0.40540540540540543,0.22448979591836735,65,90,0.49743589743589745,6,False
677,Espurr,Psychic,,355,62,0.23243243243243245,0.2,63,60,0.3230769230769231,6,False
678,Meowstic Male,Psychic,,466,74,0.23243243243243245,0.2897959183673469,83,81,0.5076923076923077,6,False
678,Meowstic Female,Psychic,,466,74,0.23243243243243245,0.2897959183673469,83,81,0.5076923076923077,6,False
679,Honedge,Steel,Ghost,325,45,0.40540540540540543,0.3877551020408163,35,37,0.11794871794871795,6,False
680,Doublade,Steel,Ghost,448,59,0.5675675675675675,0.5918367346938775,45,49,0.15384615384615385,6,False
681,Aegislash Blade Forme,Steel,Ghost,520,60,0.7837837837837838,0.1836734693877551,150,50,0.28205128205128205,6,False
681,Aegislash Shield Forme,Steel,Ghost,520,60,0.24324324324324326,0.5918367346938775,50,150,0.28205128205128205,6,False
682,Spritzee,Fairy,,341,78,0.25405405405405407,0.22448979591836735,63,65,0.09230769230769231,6,False
683,Aromatisse,Fairy,,462,101,0.3621621621621622,0.27346938775510204,99,89,0.12307692307692308,6,False
684,Swirlix,Fairy,,341,62,0.23243243243243245,0.24897959183673468,59,57,0.22564102564102564,6,False
685,Slurpuff,Fairy,,480,82,0.40540540540540543,0.3306122448979592,85,75,0.3435897435897436,6,False
686,Inkay,Dark,Psychic,288,53,0.2648648648648649,0.19591836734693877,37,46,0.20512820512820512,6,False
687,Malamar,Dark,Psychic,482,86,0.4702702702702703,0.33877551020408164,68,75,0.3487179487179487,6,False
688,Binacle,Rock,Water,306,42,0.25405405405405407,0.2530612244897959,39,56,0.23076923076923078,6,False
689,Barbaracle,Rock,Water,500,72,0.5405405405405406,0.4489795918367347,54,86,0.3230769230769231,6,False
690,Skrelp,Poison,Water,320,50,0.2972972972972973,0.22448979591836735,60,60,0.1282051282051282,6,False
691,Dragalge,Poison,Dragon,494,65,0.3783783783783784,0.3469387755102041,97,123,0.2,6,False
692,Clauncher,Water,,330,50,0.2594594594594595,0.23265306122448978,58,63,0.2,6,False
693,Clawitzer,Water,,500,71,0.3675675675675676,0.33877551020408164,120,89,0.27692307692307694,6,False
694,Helioptile,Electric,Normal,289,44,0.1783783783783784,0.11428571428571428,61,43,0.3333333333333333,6,False
695,Heliolisk,Electric,Normal,481,62,0.2702702702702703,0.19183673469387755,109,94,0.5333333333333333,6,False
696,Tyrunt,Rock,Dragon,362,58,0.4540540540540541,0.2938775510204082,45,45,0.2205128205128205,6,False
697,Tyrantrum,Rock,Dragon,521,82,0.6270270270270271,0.46530612244897956,69,59,0.3384615384615385,6,False
698,Amaura,Rock,Ice,362,77,0.2918918918918919,0.1836734693877551,67,63,0.21025641025641026,6,False
699,Aurorus,Rock,Ice,521,123,0.3891891891891892,0.27346938775510204,99,92,0.2717948717948718,6,False
700,Sylveon,Fairy,,525,95,0.32432432432432434,0.24489795918367346,110,130,0.28205128205128205,6,False
701,Hawlucha,Fighting,Flying,500,78,0.4702702702702703,0.2857142857142857,74,63,0.5794871794871795,6,False
702,Dedenne,Electric,Fairy,431,67,0.2864864864864865,0.21224489795918366,81,67,0.49230769230769234,6,False
703,Carbink,Rock,Fairy,500,50,0.24324324324324326,0.5918367346938775,50,150,0.23076923076923078,6,False
704,Goomy,Dragon,,300,45,0.24324324324324326,0.12244897959183673,55,75,0.1794871794871795,6,False
705,Sliggoo,Dragon,,452,68,0.3783783783783784,0.19591836734693877,83,113,0.28205128205128205,6,False
706,Goodra,Dragon,,600,90,0.5135135135135135,0.2653061224489796,110,150,0.38461538461538464,6,False
707,Klefki,Steel,Fairy,470,57,0.40540540540540543,0.3510204081632653,80,87,0.358974358974359,6,False
708,Phantump,Ghost,Grass,309,43,0.35135135135135137,0.17551020408163265,50,60,0.16923076923076924,6,False
709,Trevenant,Ghost,Grass,474,85,0.5675675675675675,0.2897959183673469,65,82,0.26153846153846155,6,False
710,Pumpkaboo Average Size,Ghost,Grass,335,49,0.32972972972972975,0.2653061224489796,44,55,0.2358974358974359,6,False
710,Pumpkaboo Small Size,Ghost,Grass,335,44,0.32972972972972975,0.2653061224489796,44,55,0.26153846153846155,6,False
710,Pumpkaboo Large Size,Ghost,Grass,335,54,0.32972972972972975,0.2653061224489796,44,55,0.21025641025641026,6,False
710,Pumpkaboo Super Size,Ghost,Grass,335,59,0.32972972972972975,0.2653061224489796,44,55,0.18461538461538463,6,False
711,Gourgeist Average Size,Ghost,Grass,494,65,0.4594594594594595,0.4775510204081633,58,75,0.40512820512820513,6,False
711,Gourgeist Small Size,Ghost,Grass,494,55,0.43243243243243246,0.4775510204081633,58,75,0.48205128205128206,6,False
711,Gourgeist Large Size,Ghost,Grass,494,75,0.4864864864864865,0.4775510204081633,58,75,0.3282051282051282,6,False
711,Gourgeist Super Size,Ghost,Grass,494,85,0.5135135135135135,0.4775510204081633,58,75,0.2512820512820513,6,False
712,Bergmite,Ice,,304,55,0.34594594594594597,0.32653061224489793,32,35,0.11794871794871795,6,False
713,Avalugg,Ice,,514,95,0.6054054054054054,0.7306122448979592,44,46,0.11794871794871795,6,False
714,Noibat,Flying,Dragon,245,40,0.13513513513513514,0.12244897959183673,45,40,0.2564102564102564,6,False
715,Noivern,Flying,Dragon,535,85,0.35135135135135137,0.30612244897959184,97,80,0.6051282051282051,6,False
716,Xerneas,Fairy,,680,126,0.6810810810810811,0.3673469387755102,131,98,0.48205128205128206,6,True
717,Yveltal,Dark,Flying,680,126,0.6810810810810811,0.3673469387755102,131,98,0.48205128205128206,6,True
718,Zygarde 10% Forme,Dragon,Ground,486,54,0.5135135135135135,0.2693877551020408,61,85,0.5641025641025641,6,True
718,Zygarde 50% Forme,Dragon,Ground,600,108,0.5135135135135135,0.47346938775510206,81,95,0.46153846153846156,6,True
718,Zygarde Complete Forme,Dragon,Ground,708,216,0.5135135135135135,0.47346938775510206,91,95,0.41025641025641024,6,True
719,Diancie,Rock,Fairy,600,50,0.5135135135135135,0.5918367346938775,100,150,0.23076923076923078,6,True
719,Mega Diancie,Rock,Fairy,700,50,0.8378378378378378,0.42857142857142855,160,110,0.5384615384615384,6,True
720,Hoopa Confined,Psychic,Ghost,600,80,0.5675675675675675,0.22448979591836735,150,130,0.3333333333333333,6,True
720,Hoopa Unbound,Psychic,Dark,680,80,0.8378378378378378,0.22448979591836735,170,130,0.38461538461538464,6,True
721,Volcanion,Fire,Water,600,80,0.5675675675675675,0.46938775510204084,130,90,0.3333333333333333,6,True
722,Rowlet,Grass,Flying,320,68,0.2702702702702703,0.20408163265306123,50,50,0.18974358974358974,7,False
723,Dartrix,Grass,Flying,420,78,0.3783783783783784,0.2857142857142857,70,70,0.24102564102564103,7,False
724,Decidueye,Grass,Ghost,530,78,0.5513513513513514,0.2857142857142857,100,100,0.3333333333333333,7,False
725,Litten,Fire,,320,45,0.32432432432432434,0.14285714285714285,60,40,0.3333333333333333,7,False
726,Torracat,Fire,,420,65,0.43243243243243246,0.1836734693877551,80,50,0.4358974358974359,7,False
727,Incineroar,Fire,Dark,530,95,0.5945945945945946,0.3469387755102041,80,90,0.28205128205128205,7,False
728,Popplio,Water,,320,50,0.2648648648648649,0.2,66,56,0.1794871794871795,7,False
729,Brionne,Water,,420,60,0.34594594594594597,0.2612244897959184,91,81,0.23076923076923078,7,False
730,Primarina,Water,Fairy,530,80,0.372972972972973,0.2816326530612245,126,116,0.28205128205128205,7,False
731,Pikipek,Normal,Flying,265,35,0.3783783783783784,0.10204081632653061,30,30,0.3076923076923077,7,False
732,Trumbeak,Normal,Flying,355,55,0.43243243243243246,0.1836734693877551,40,50,0.358974358974359,7,False
733,Toucannon,Normal,Flying,485,80,0.6216216216216216,0.2857142857142857,75,75,0.28205128205128205,7,False
734,Yungoos,Normal,,253,48,0.35135135135135137,0.10204081632653061,30,30,0.20512820512820512,7,False
735,Gumshoos,Normal,,418,88,0.5675675675675675,0.22448979591836735,55,60,0.20512820512820512,7,False
736,Grubbin,Bug,,300,47,0.3081081081081081,0.16326530612244897,55,45,0.21025641025641026,7,False
737,Charjabug,Bug,Electric,400,57,0.41621621621621624,0.3673469387755102,55,75,0.15897435897435896,7,False
738,Vikavolt,Bug,Electric,500,77,0.35135135135135137,0.3469387755102041,145,75,0.19487179487179487,7,False
739,Crabrawler,Fighting,,338,47,0.41621621621621624,0.21224489795918366,42,47,0.29743589743589743,7,False
740,Crabominable,Fighting,Ice,478,97,0.6864864864864865,0.2938775510204082,62,67,0.19487179487179487,7,False
741,Oricorio Baile Style,Fire,Flying,476,75,0.35135135135135137,0.2653061224489796,98,70,0.4512820512820513,7,False
741,Oricorio Pom-Pom Style,Electric,Flying,476,75,0.35135135135135137,0.2653061224489796,98,70,0.4512820512820513,7,False
741,Oricorio P'au Style,Psychic,Flying,476,75,0.35135135135135137,0.2653061224489796,98,70,0.4512820512820513,7,False
741,Oricorio Sensu Style,Ghost,Flying,476,75,0.35135135135135137,0.2653061224489796,98,70,0.4512820512820513,7,False
742,Cutiefly,Bug,Fairy,304,40,0.21621621621621623,0.14285714285714285,55,40,0.40512820512820513,7,False
743,Ribombee,Bug,Fairy,464,60,0.2702702702702703,0.22448979591836735,95,70,0.6102564102564103,7,False
744,Rockruff,Rock,,280,45,0.32432432432432434,0.14285714285714285,30,40,0.28205128205128205,7,False
745,Lycanroc Midday Forme,Rock,,487,75,0.5945945945945946,0.24489795918367346,55,65,0.5487179487179488,7,False
745,Lycanroc Midnight Forme,Rock,,487,85,0.5945945945945946,0.2857142857142857,55,75,0.39487179487179486,7,False
745,Lycanroc Dusk Forme,Rock,,487,75,0.6054054054054054,0.24489795918367346,55,65,0.5384615384615384,7,False
746,Wishiwashi Solo Forme,Water,,175,45,0.08108108108108109,0.061224489795918366,25,25,0.1794871794871795,7,False
746,Wishiwashi School Forme,Water,,620,45,0.7297297297297297,0.5102040816326531,140,135,0.1282051282051282,7,False
747,Mareanie,Poison,Water,305,50,0.2594594594594595,0.23265306122448978,43,52,0.20512820512820512,7,False
748,Toxapex,Poison,Water,495,50,0.31351351351351353,0.6,53,142,0.15384615384615385,7,False
749,Mudbray,Ground,,385,70,0.5135135135135135,0.2653061224489796,45,55,0.20512820512820512,7,False
750,Mudsdale,Ground,,500,100,0.6486486486486487,0.3877551020408163,55,85,0.15384615384615385,7,False
751,Dewpider,Water,Bug,269,38,0.1891891891891892,0.19183673469387755,40,72,0.11282051282051282,7,False
752,Araquanid,Water,Bug,454,68,0.35135135135135137,0.3551020408163265,50,132,0.18974358974358974,7,False
753,Fomantis,Grass,,250,40,0.2702702702702703,0.12244897959183673,50,35,0.15384615384615385,7,False
754,Lurantis,Grass,,480,70,0.5405405405405406,0.3469387755102041,80,90,0.20512820512820512,7,False
755,Morelull,Grass,Fairy,285,40,0.16216216216216217,0.20408163265306123,65,75,0.05128205128205128,7,False
756,Shiinotic,Grass,Fairy,405,60,0.21621621621621623,0.30612244897959184,90,100,0.1282051282051282,7,False
757,Salandit,Poison,Fire,320,48,0.21081081081081082,0.14285714285714285,71,40,0.36923076923076925,7,False
758,Salazzle,Poison,Fire,480,68,0.31891891891891894,0.22448979591836735,111,60,0.5743589743589743,7,False
759,Stufful,Normal,Fighting,340,70,0.3783783783783784,0.1836734693877551,45,50,0.23076923076923078,7,False
760,Bewear,Normal,Fighting,500,120,0.6486486486486487,0.30612244897959184,55,60,0.28205128205128205,7,False
761,Bounsweet,Grass,,210,42,0.13513513513513514,0.1346938775510204,30,38,0.13846153846153847,7,False
762,Steenee,Grass,,290,52,0.1891891891891892,0.17551020408163265,40,48,0.2923076923076923,7,False
763,Tsareena,Grass,,510,72,0.6216216216216216,0.3795918367346939,50,98,0.3435897435897436,7,False
764,Comfey,Fairy,,485,51,0.25405405405405407,0.3469387755102041,82,110,0.48717948717948717,7,False
765,Oranguru,Normal,Psychic,490,90,0.2972972972972973,0.30612244897959184,90,110,0.28205128205128205,7,False
766,Passimian,Fighting,,490,100,0.6216216216216216,0.3469387755102041,40,60,0.38461538461538464,7,False
767,Wimpod,Bug,Water,230,25,0.16216216216216217,0.14285714285714285,20,30,0.38461538461538464,7,False
768,Golisopod,Bug,Water,530,75,0.6486486486486487,0.5510204081632653,60,90,0.1794871794871795,7,False
769,Sandygast,Ghost,Ground,320,55,0.2702702702702703,0.30612244897959184,70,45,0.05128205128205128,7,False
770,Palossand,Ghost,Ground,480,85,0.3783783783783784,0.42857142857142855,100,75,0.15384615384615385,7,False
771,Pyukumuku,Water,,410,55,0.2972972972972973,0.5102040816326531,30,130,0.0,7,False
772,Type: Null,Normal,,534,95,0.4864864864864865,0.3673469387755102,95,95,0.27692307692307694,7,False
773,Silvally,Normal,,570,95,0.4864864864864865,0.3673469387755102,95,95,0.46153846153846156,7,False
774,Minior Meteor Forme,Rock,Flying,440,60,0.2972972972972973,0.3877551020408163,60,100,0.28205128205128205,7,False
774,Minior Core Forme,Rock,Flying,500,60,0.5135135135135135,0.22448979591836735,100,60,0.5897435897435898,7,False
775,Komala,Normal,,480,65,0.5945945945945946,0.24489795918367346,75,95,0.3076923076923077,7,False
776,Turtonator,Fire,Dragon,485,60,0.3945945945945946,0.5306122448979592,91,85,0.15897435897435896,7,False
777,Togedemaru,Electric,Steel,435,65,0.5027027027027027,0.23673469387755103,40,73,0.4666666666666667,7,False
778,Mimikyu,Ghost,Fairy,476,55,0.4594594594594595,0.30612244897959184,50,105,0.4666666666666667,7,False
779,Bruxish,Water,Psychic,475,68,0.5405405405405406,0.2653061224489796,70,70,0.4461538461538462,7,False
780,Drampa,Normal,Dragon,485,78,0.2972972972972973,0.32653061224489793,135,91,0.15897435897435896,7,False
781,Dhelmise,Ghost,Grass,517,70,0.6810810810810811,0.3877551020408163,86,90,0.1794871794871795,7,False
782,Jangmo-o,Dragon,,300,45,0.2702702702702703,0.24489795918367346,45,45,0.20512820512820512,7,False
783,Hakamo-o,Dragon,Fighting,420,55,0.3783783783783784,0.3469387755102041,65,70,0.3076923076923077,7,False
784,Kommo-o,Dragon,Fighting,600,75,0.5675675675675675,0.4897959183673469,100,105,0.41025641025641024,7,False
785,Tapu Koko,Electric,Fairy,570,70,0.5945945945945946,0.32653061224489793,95,75,0.6410256410256411,7,True
786,Tapu Lele,Psychic,Fairy,570,70,0.43243243243243246,0.2857142857142857,130,115,0.46153846153846156,7,True
787,Tapu Bulu,Grass,Fairy,570,70,0.6756756756756757,0.4489795918367347,85,95,0.358974358974359,7,True
788,Tapu Fini,Water,Fairy,570,70,0.3783783783783784,0.4489795918367347,95,130,0.41025641025641024,7,True
789,Cosmog,Psychic,,200,43,0.12972972972972974,0.10612244897959183,29,31,0.1641025641025641,7,True
790,Cosmoem,Psychic,,400,43,0.12972972972972974,0.5142857142857142,29,131,0.1641025641025641,7,True
791,Solgaleo,Psychic,Steel,680,137,0.7135135135135136,0.4163265306122449,113,89,0.4717948717948718,7,True
792,Lunala,Psychic,Ghost,680,137,0.5837837837837838,0.34285714285714286,137,107,0.4717948717948718,7,True
793,Nihilego,Rock,Poison,570,109,0.2594594594594595,0.17142857142857143,127,131,0.5025641025641026,7,False
794,Buzzwole,Bug,Fighting,570,107,0.7243243243243244,0.5469387755102041,53,53,0.37948717948717947,7,False
795,Pheromosa,Bug,Fighting,570,71,0.7135135135135136,0.1306122448979592,137,37,0.7487179487179487,7,False
796,Xurkitree,Electric,,570,83,0.4540540540540541,0.2693877551020408,173,71,0.4,7,False
797,Celesteela,Steel,Flying,570,97,0.518918918918919,0.4,107,101,0.28717948717948716,7,False
798,Kartana,Grass,Steel,570,59,0.9513513513513514,0.5142857142857142,59,31,0.5333333333333333,7,False
799,Guzzlord,Dark,Dragon,570,223,0.518918918918919,0.19591836734693877,97,53,0.19487179487179487,7,False
800,Necrozma,Psychic,,600,97,0.5513513513513514,0.39183673469387753,127,89,0.37948717948717947,7,True
800,Dusk Mane Necrozma,Psychic,Steel,680,97,0.8216216216216217,0.49795918367346936,113,109,0.36923076923076925,7,True
800,Dawn Wings Necrozma,Psychic,Ghost,680,97,0.5837837837837838,0.42448979591836733,157,127,0.36923076923076925,7,True
800,Ultra Necrozma,Psychic,Dragon,754,97,0.8756756756756757,0.37551020408163266,167,97,0.6358974358974359,7,True
801,Magearna,Steel,Fairy,600,80,0.4864864864864865,0.4489795918367347,130,115,0.3076923076923077,7,True
802,Marshadow,Fighting,Ghost,600,90,0.6486486486486487,0.30612244897959184,90,90,0.6153846153846154,7,True
803,Poipole,Poison,,420,67,0.3675675675675676,0.2530612244897959,73,67,0.3487179487179487,7,False
804,Naganadel,Poison,Dragon,540,73,0.3675675675675676,0.27755102040816326,127,73,0.5948717948717949,7,False
805,Stakataka,Rock,Steel,570,61,0.6810810810810811,0.8408163265306122,53,101,0.041025641025641026,7,False
806,Blacephalon,Fire,Ghost,570,53,0.6594594594594595,0.19591836734693877,151,79,0.5230769230769231,7,False
807,Zeraora,Electric,,600,88,0.5783783783783784,0.2857142857142857,102,80,0.7076923076923077,7,True
808,Meltan,Steel,,300,46,0.32432432432432434,0.24489795918367346,55,35,0.14871794871794872,0,True
809,Melmetal,Steel,,600,135,0.745945945945946,0.563265306122449,80,65,0.14871794871794872,0,True
809,Gigantamax Melmetal,Steel,,600,135,0.745945945945946,0.563265306122449,80,65,0.14871794871794872,0,True
810,Grookey,Grass,,310,50,0.32432432432432434,0.1836734693877551,40,40,0.3076923076923077,8,False
811,Thwackey,Grass,,420,70,0.43243243243243246,0.2653061224489796,55,60,0.38461538461538464,8,False
812,Rillaboom,Grass,,530,100,0.6486486486486487,0.3469387755102041,60,70,0.41025641025641024,8,False
812,Gigantamax Rillaboom,Grass,,530,100,0.6486486486486487,0.3469387755102041,60,70,0.41025641025641024,8,False
813,Scorbunny,Fire,,310,50,0.3567567567567568,0.14285714285714285,40,40,0.3282051282051282,8,False
814,Raboot,Fire,,420,65,0.43783783783783786,0.22448979591836735,55,60,0.4564102564102564,8,False
815,Cinderace,Fire,,530,80,0.6,0.2857142857142857,65,75,0.5846153846153846,8,False
815,Gigantamax Cinderace,Fire,,530,80,0.6,0.2857142857142857,65,75,0.5846153846153846,8,False
816,Sobble,Water,,310,50,0.1891891891891892,0.14285714285714285,70,40,0.3333333333333333,8,False
817,Drizzile,Water,,420,65,0.2972972972972973,0.20408163265306123,95,55,0.4358974358974359,8,False
818,Inteleon,Water,,530,70,0.43243243243243246,0.24489795918367346,125,65,0.5897435897435898,8,False
818,Gigantamax Inteleon,Water,,530,70,0.43243243243243246,0.24489795918367346,125,65,0.5897435897435898,8,False
819,Skwovet,Normal,,275,70,0.2702702702702703,0.20408163265306123,35,35,0.10256410256410256,8,False
820,Greedent,Normal,,460,120,0.4864864864864865,0.3673469387755102,55,75,0.07692307692307693,8,False
821,Rookidee,Flying,,245,38,0.22702702702702704,0.12244897959183673,33,35,0.26666666666666666,8,False
822,Corvisquire,Flying,,365,68,0.33513513513513515,0.20408163265306123,43,55,0.36923076923076925,8,False
823,Corviknight,Flying,Steel,495,98,0.44324324324324327,0.40816326530612246,53,85,0.31794871794871793,8,False
823,Gigantamax Corviknight,Flying,Steel,495,98,0.44324324324324327,0.40816326530612246,53,85,0.31794871794871793,8,False
824,Blipbug,Bug,,180,25,0.08108108108108109,0.061224489795918366,25,45,0.20512820512820512,8,False
825,Dottler,Bug,Psychic,335,50,0.16216216216216217,0.30612244897959184,50,90,0.1282051282051282,8,False
826,Orbeetle,Bug,Psychic,505,60,0.21621621621621623,0.42857142857142855,80,120,0.4358974358974359,8,False
826,Gigantamax Orbeetle,Bug,Psychic,505,60,0.21621621621621623,0.42857142857142855,80,120,0.4358974358974359,8,False
827,Nickit,Dark,,245,40,0.12432432432432433,0.09387755102040816,47,52,0.23076923076923078,8,False
828,Thievul,Dark,,455,70,0.2864864864864865,0.2163265306122449,87,92,0.4358974358974359,8,False
829,Gossifleur,Grass,,250,40,0.1891891891891892,0.22448979591836735,40,60,0.02564102564102564,8,False
830,Eldegoss,Graass,,460,60,0.24324324324324326,0.3469387755102041,80,120,0.28205128205128205,8,False
831,Wooloo,Normal,,270,42,0.1891891891891892,0.20408163265306123,40,45,0.2205128205128205,8,False
832,Dubwool,Normal,,490,72,0.40540540540540543,0.3877551020408163,60,90,0.4256410256410256,8,False
833,Chewtle,Water,,284,50,0.31891891891891894,0.1836734693877551,38,38,0.2,8,False
834,Drednaw,Water,Rock,485,90,0.5945945945945946,0.3469387755102041,48,68,0.35384615384615387,8,False
834,Gigantamax Drednaw,Water,Rock,485,90,0.5945945945945946,0.3469387755102041,48,68,0.35384615384615387,8,False
835,Yamper,Electric,,270,59,0.21621621621621623,0.1836734693877551,40,50,0.1076923076923077,8,False
836,Boltund,Electric,,490,69,0.4594594594594595,0.22448979591836735,90,60,0.5948717948717949,8,False
837,Rolycoly,Rock,,240,30,0.1891891891891892,0.1836734693877551,40,50,0.1282051282051282,8,False
838,Carkol,Rock,Fire,410,80,0.2972972972972973,0.3469387755102041,60,70,0.23076923076923078,8,False
839,Coalossal,Rock,Fire,510,110,0.40540540540540543,0.46938775510204084,80,90,0.1282051282051282,8,False
839,Gigantamax Coalossal,Rock,Fire,510,110,0.40540540540540543,0.46938775510204084,80,90,0.1282051282051282,8,False
840,Applin,Grass,Dragon,260,40,0.1891891891891892,0.30612244897959184,40,40,0.07692307692307693,8,False
841,Flapple,Grass,Dragon,485,70,0.5675675675675675,0.30612244897959184,95,60,0.3333333333333333,8,False
841,Gigantamax Flapple,Grass,Dragon,485,70,0.5675675675675675,0.30612244897959184,95,60,0.3333333333333333,8,False
842,Appletun,Grass,Dragon,485,110,0.43243243243243246,0.30612244897959184,100,80,0.1282051282051282,8,False
842,Gigantamax Appletun,Grass,Dragon,485,110,0.43243243243243246,0.30612244897959184,100,80,0.1282051282051282,8,False
843,Silicobra,Ground,,315,52,0.2810810810810811,0.2857142857142857,35,50,0.21025641025641026,8,False
844,Sandaconda,Ground,,510,72,0.5513513513513514,0.4897959183673469,65,70,0.3384615384615385,8,False
844,Gigantamax Sandaconda,Ground,,510,72,0.5513513513513514,0.4897959183673469,65,70,0.3384615384615385,8,False
845,Cramorant,Flying,Water,475,70,0.43243243243243246,0.20408163265306123,85,95,0.41025641025641024,8,False
846,Arrokuda,Water,,280,41,0.31351351351351353,0.14285714285714285,40,30,0.3128205128205128,8,False
847,Barraskewda,Water,,490,61,0.6378378378378379,0.22448979591836735,60,50,0.6717948717948717,8,False
848,Toxel,Electric,Poison,242,40,0.1783783783783784,0.12244897959183673,54,35,0.1794871794871795,8,False
849,Toxtricity Amped Forme,Electric,Poison,502,75,0.5027027027027027,0.2653061224489796,114,70,0.358974358974359,8,False
849,Toxitricity Low Key Forme,Electric,Poison,502,75,0.5027027027027027,0.2653061224489796,114,70,0.358974358974359,8,False
849,Gigantamax Toxitricity,Electric,Poison,502,75,0.5027027027027027,0.2653061224489796,114,70,0.358974358974359,8,False
850,Sizzlipede,Fire,Bug,305,50,0.32432432432432434,0.16326530612244897,50,50,0.20512820512820512,8,False
851,Centiskorch,Fire,Bug,525,100,0.5945945945945946,0.24489795918367346,90,90,0.3076923076923077,8,False
851,Gigantamax Centiskorch,Fire,Bug,525,100,0.5945945945945946,0.24489795918367346,90,90,0.3076923076923077,8,False
852,Clobbopus,Fighting,,310,50,0.34054054054054056,0.22448979591836735,50,50,0.13846153846153847,8,False
853,Grapploct,Fighting,,480,80,0.6108108108108108,0.3469387755102041,70,80,0.18974358974358974,8,False
854,Sinistea,Ghost,,308,40,0.21621621621621623,0.16326530612244897,74,54,0.23076923076923078,8,False
855,Polteageist,Ghost,,508,60,0.32432432432432434,0.24489795918367346,134,114,0.3333333333333333,8,False
856,Hatenna,Psychic,,265,42,0.13513513513513514,0.16326530612244897,56,53,0.17435897435897435,8,False
857,Hattrem,Psychic,,370,57,0.1891891891891892,0.24489795918367346,86,73,0.22564102564102564,8,False
858,Hatterene,Psychic,Fairy,510,57,0.4594594594594595,0.3673469387755102,136,103,0.12307692307692308,8,False
858,Gigantamax Hatterene,Psychic,Fairy,510,57,0.4594594594594595,0.3673469387755102,136,103,0.12307692307692308,8,False
859,Impidimp,Dark,Fairy,265,45,0.21621621621621623,0.10204081632653061,55,40,0.23076923076923078,8,False
860,Morgrem,Dark,Fairy,370,65,0.2972972972972973,0.16326530612244897,75,55,0.3333333333333333,8,False
861,Grimmsnarl,Dark,Fairy,510,95,0.6216216216216216,0.24489795918367346,95,75,0.28205128205128205,8,False
861,Gigantamax Grimmsnarl,Dark,Fairy,510,95,0.6216216216216216,0.24489795918367346,95,75,0.28205128205128205,8,False
862,Obstagoon,Dark,Normal,520,93,0.4594594594594595,0.39183673469387753,60,81,0.46153846153846156,8,False
863,Perrserker,Steel,,440,70,0.5675675675675675,0.3877551020408163,50,60,0.23076923076923078,8,False
864,Cursola,Ghost,,510,60,0.4864864864864865,0.1836734693877551,145,130,0.1282051282051282,8,False
865,Sirfetch'd,Fighting,,507,62,0.7027027027027027,0.3673469387755102,68,82,0.3076923076923077,8,False
866,Mr. Rime,Ice,Psychic,520,80,0.43243243243243246,0.2857142857142857,110,100,0.3333333333333333,8,False
867,Runerigus,Ground,Ghost,483,58,0.4864864864864865,0.5714285714285714,50,105,0.1282051282051282,8,False
868,Milcery,Fairy,,270,45,0.1891891891891892,0.14285714285714285,50,61,0.14871794871794872,8,False
